machine_id,signal_name,signal_value,event_type,is_failure,timestamp
press_line_01,pressure,5.36,reading,0,2026-01-12T16:00:00
press_line_01,pressure,5.35,reading,0,2026-04-20T07:00:00
cnc_lathe_01,vibration,3.24,reading,0,2026-02-04T00:00:00
robot_arm_01,vibration,3.03,reading,0,2026-03-01T16:00:00
robot_arm_01,vibration,3.33,reading,0,2026-02-23T07:00:00
cnc_mill_01,temperature,72.27,reading,0,2026-02-10T13:00:00
cnc_mill_01,vibration,3.31,reading,0,2026-02-28T03:00:00
cnc_lathe_01,vibration,2.33,reading,0,2026-02-26T15:00:00
robot_arm_01,vibration,4.07,reading,0,2026-01-14T10:00:00
press_line_01,pressure,5.59,reading,0,2026-02-05T16:00:00
robot_arm_01,temperature,67.84,reading,0,2026-01-23T22:00:00
cnc_mill_01,vibration,2.18,reading,0,2026-04-05T17:00:00
cnc_lathe_01,vibration,3.16,reading,0,2026-02-21T23:00:00
cnc_mill_01,vibration,3.15,reading,0,2026-01-28T09:00:00
cnc_mill_01,vibration,3.27,reading,0,2026-03-23T20:00:00
press_line_01,pressure,5.26,reading,0,2026-01-17T16:00:00
cnc_mill_01,temperature,73.99,reading,0,2026-03-15T02:00:00
cnc_mill_01,temperature,73.05,reading,0,2026-02-27T14:00:00
cnc_mill_01,vibration,3.91,reading,0,2026-02-06T08:00:00
cnc_mill_01,vibration,1.98,reading,0,2026-01-06T10:00:00
press_line_01,pressure,5.17,reading,0,2026-02-02T10:00:00
robot_arm_01,temperature,68.29,reading,0,2026-03-20T15:00:00
press_line_01,pressure,5.6,reading,0,2026-03-25T16:00:00
press_line_01,pressure,4.81,reading,0,2026-04-27T21:00:00
robot_arm_01,vibration,3.04,reading,0,2026-02-04T04:00:00
cnc_mill_01,temperature,72.85,reading,0,2026-02-28T21:00:00
robot_arm_01,vibration,2.37,reading,0,2026-02-05T23:00:00
cnc_mill_01,vibration,3.29,reading,0,2026-02-14T03:00:00
press_line_01,pressure,5.39,reading,0,2026-04-27T07:00:00
press_line_01,pressure,5.54,reading,0,2026-02-07T00:00:00
press_line_01,pressure,5.24,reading,0,2026-02-21T09:00:00
press_line_01,pressure,5.91,reading,0,2026-03-26T08:00:00
press_line_01,pressure,5.48,reading,0,2026-04-06T22:00:00
cnc_mill_01,temperature,76.38,reading,0,2026-01-18T10:00:00
cnc_mill_01,temperature,69.76,reading,0,2026-01-15T00:00:00
cnc_mill_01,vibration,2.77,reading,0,2026-03-25T03:00:00
robot_arm_01,temperature,72.59,reading,0,2026-03-13T07:00:00
press_line_01,pressure,5.17,reading,0,2026-01-23T09:00:00
cnc_mill_01,temperature,66.15,reading,0,2026-01-21T00:00:00
robot_arm_01,temperature,70.8,reading,0,2026-04-21T22:00:00
robot_arm_01,temperature,64.68,reading,0,2026-04-13T21:00:00
cnc_mill_01,temperature,71.78,reading,0,2026-03-18T20:00:00
press_line_01,pressure,5.33,reading,0,2026-04-14T14:00:00
cnc_mill_01,temperature,69.02,reading,0,2026-02-02T05:00:00
press_line_01,pressure,5.05,reading,0,2026-03-22T02:00:00
cnc_lathe_01,vibration,3.23,reading,0,2026-01-25T02:00:00
cnc_lathe_01,vibration,3.65,reading,0,2026-01-03T05:00:00
cnc_mill_01,temperature,73.84,reading,0,2026-01-26T23:00:00
cnc_mill_01,vibration,2.2,reading,0,2026-01-04T08:00:00
robot_arm_01,temperature,70.81,reading,0,2026-03-21T09:00:00
robot_arm_01,temperature,69.43,reading,0,2026-02-07T07:00:00
cnc_lathe_01,vibration,2.54,reading,0,2026-03-01T23:00:00
robot_arm_01,vibration,3.47,reading,0,2026-03-22T16:00:00
cnc_mill_01,vibration,3.42,reading,0,2026-02-17T15:00:00
robot_arm_01,temperature,67.33,reading,0,2026-02-26T02:00:00
cnc_mill_01,temperature,69.61,reading,0,2026-03-14T15:00:00
press_line_01,pressure,5.75,reading,0,2026-04-04T07:00:00
cnc_lathe_01,vibration,3.4,reading,0,2026-04-25T12:00:00
cnc_mill_01,temperature,74.5,reading,0,2026-04-26T16:00:00
robot_arm_01,temperature,70.01,reading,0,2026-01-25T17:00:00
robot_arm_01,temperature,65.25,reading,0,2026-03-21T21:00:00
cnc_lathe_01,vibration,3.43,reading,0,2026-04-19T21:00:00
press_line_01,pressure,5.27,reading,0,2026-04-16T17:00:00
cnc_mill_01,vibration,2.49,reading,0,2026-03-23T21:00:00
cnc_lathe_01,vibration,2.62,reading,0,2026-02-18T17:00:00
cnc_mill_01,vibration,3.33,reading,0,2026-03-05T12:00:00
robot_arm_01,vibration,3.28,reading,0,2026-03-31T01:00:00
cnc_mill_01,temperature,73.55,reading,0,2026-04-15T05:00:00
cnc_lathe_01,vibration,3.31,reading,0,2026-03-11T16:00:00
press_line_01,pressure,5.63,reading,0,2026-01-26T19:00:00
robot_arm_01,temperature,65.98,reading,0,2026-04-17T01:00:00
cnc_mill_01,vibration,3.1,reading,0,2026-03-24T17:00:00
cnc_mill_01,vibration,2.9,reading,0,2026-01-22T08:00:00
robot_arm_01,temperature,70.74,reading,0,2026-01-18T16:00:00
cnc_mill_01,vibration,4.04,reading,0,2026-04-19T04:00:00
cnc_lathe_01,vibration,3.02,reading,0,2026-03-27T11:00:00
cnc_mill_01,vibration,3.18,reading,0,2026-04-22T12:00:00
robot_arm_01,vibration,1.58,reading,0,2026-04-04T21:00:00
robot_arm_01,temperature,69.9,reading,0,2026-01-09T16:00:00
press_line_01,pressure,5.24,reading,0,2026-02-04T07:00:00
cnc_mill_01,temperature,76.11,reading,0,2026-01-26T09:00:00
press_line_01,pressure,5.69,reading,0,2026-01-02T21:00:00
robot_arm_01,temperature,67.65,reading,0,2026-02-03T12:00:00
robot_arm_01,temperature,69.38,reading,0,2026-02-13T14:00:00
cnc_mill_01,temperature,74.24,reading,0,2026-03-24T02:00:00
robot_arm_01,vibration,3.26,reading,0,2026-01-18T00:00:00
cnc_lathe_01,vibration,3.44,reading,0,2026-01-06T07:00:00
cnc_lathe_01,vibration,1.8,reading,0,2026-03-04T10:00:00
press_line_01,pressure,5.17,reading,0,2026-03-09T00:00:00
robot_arm_01,temperature,71.28,reading,0,2026-01-22T20:00:00
cnc_lathe_01,vibration,3.01,reading,0,2026-01-16T02:00:00
cnc_mill_01,vibration,3.2,reading,0,2026-03-27T16:00:00
robot_arm_01,vibration,3.13,reading,0,2026-02-26T21:00:00
cnc_mill_01,temperature,75.2,reading,0,2026-04-12T01:00:00
robot_arm_01,vibration,1.95,reading,0,2026-04-16T18:00:00
press_line_01,pressure,5.27,reading,0,2026-03-31T13:00:00
cnc_lathe_01,vibration,3.37,reading,0,2026-04-04T18:00:00
press_line_01,pressure,5.37,reading,0,2026-01-06T00:00:00
robot_arm_01,temperature,64.76,reading,0,2026-03-21T05:00:00
robot_arm_01,temperature,70.9,reading,0,2026-01-08T14:00:00
cnc_mill_01,vibration,2.82,reading,0,2026-04-12T09:00:00
robot_arm_01,temperature,69.79,reading,0,2026-04-25T11:00:00
press_line_01,pressure,5.3,reading,0,2026-04-17T18:00:00
cnc_mill_01,temperature,72.87,reading,0,2026-01-30T18:00:00
cnc_mill_01,vibration,2.48,reading,0,2026-01-10T10:00:00
press_line_01,pressure,5.32,reading,0,2026-04-18T06:00:00
robot_arm_01,vibration,2.41,reading,0,2026-02-07T21:00:00
press_line_01,pressure,5.76,reading,0,2026-01-29T13:00:00
cnc_mill_01,temperature,71.67,reading,0,2026-02-23T18:00:00
cnc_mill_01,temperature,73.61,reading,0,2026-04-23T08:00:00
cnc_mill_01,temperature,75.08,reading,0,2026-02-02T04:00:00
cnc_lathe_01,vibration,2.58,reading,0,2026-02-05T20:00:00
robot_arm_01,temperature,71.19,reading,0,2026-02-09T19:00:00
press_line_01,pressure,5.37,reading,0,2026-03-24T12:00:00
press_line_01,pressure,5.05,reading,0,2026-03-22T13:00:00
cnc_mill_01,temperature,67.33,reading,0,2026-02-07T23:00:00
cnc_mill_01,temperature,73.41,reading,0,2026-02-22T03:00:00
cnc_mill_01,temperature,72.98,reading,0,2026-01-17T00:00:00
robot_arm_01,temperature,64.01,reading,0,2026-04-01T21:00:00
press_line_01,pressure,5.93,reading,0,2026-04-24T11:00:00
robot_arm_01,vibration,2.52,reading,0,2026-01-10T17:00:00
cnc_lathe_01,vibration,2.72,reading,0,2026-01-13T01:00:00
cnc_lathe_01,vibration,3.18,reading,0,2026-01-03T19:00:00
robot_arm_01,vibration,2.17,reading,0,2026-01-03T14:00:00
press_line_01,pressure,5.29,reading,0,2026-04-19T15:00:00
cnc_lathe_01,vibration,3.83,reading,0,2026-01-30T05:00:00
cnc_mill_01,temperature,70.37,reading,0,2026-01-20T14:00:00
cnc_lathe_01,vibration,3.48,reading,0,2026-01-26T19:00:00
cnc_mill_01,vibration,3.76,reading,0,2026-04-03T15:00:00
cnc_mill_01,vibration,2.0,reading,0,2026-01-01T03:00:00
cnc_mill_01,temperature,74.13,reading,0,2026-04-08T03:00:00
cnc_mill_01,temperature,71.58,reading,0,2026-01-10T04:00:00
cnc_lathe_01,vibration,3.15,reading,0,2026-04-09T02:00:00
robot_arm_01,temperature,69.18,reading,0,2026-04-24T23:00:00
cnc_lathe_01,vibration,2.81,reading,0,2026-01-08T04:00:00
robot_arm_01,vibration,3.74,reading,0,2026-01-04T04:00:00
cnc_mill_01,vibration,3.17,reading,0,2026-01-31T12:00:00
press_line_01,pressure,5.73,reading,0,2026-03-04T12:00:00
press_line_01,pressure,5.76,reading,0,2026-04-16T23:00:00
press_line_01,pressure,5.09,reading,0,2026-03-01T18:00:00
cnc_lathe_01,vibration,2.73,reading,0,2026-03-08T19:00:00
cnc_lathe_01,vibration,2.79,reading,0,2026-04-06T06:00:00
robot_arm_01,vibration,2.66,reading,0,2026-01-23T15:00:00
cnc_mill_01,temperature,71.7,reading,0,2026-04-07T21:00:00
robot_arm_01,temperature,64.42,reading,0,2026-03-08T23:00:00
press_line_01,pressure,5.7,reading,0,2026-02-20T18:00:00
cnc_mill_01,vibration,3.74,reading,0,2026-03-09T15:00:00
press_line_01,pressure,5.29,reading,0,2026-04-06T01:00:00
robot_arm_01,vibration,2.65,reading,0,2026-01-19T13:00:00
cnc_lathe_01,vibration,4.1,reading,0,2026-03-21T15:00:00
robot_arm_01,vibration,2.76,reading,0,2026-04-05T07:00:00
cnc_lathe_01,vibration,3.37,reading,0,2026-02-03T02:00:00
robot_arm_01,temperature,67.23,reading,0,2026-04-19T03:00:00
press_line_01,pressure,5.29,reading,0,2026-01-22T15:00:00
press_line_01,pressure,7.56,failure,1,2026-03-21T00:00:00
press_line_01,pressure,5.09,reading,0,2026-01-28T00:00:00
robot_arm_01,vibration,2.13,reading,0,2026-03-13T07:00:00
cnc_lathe_01,vibration,3.52,reading,0,2026-01-23T06:00:00
robot_arm_01,temperature,71.17,reading,0,2026-03-14T10:00:00
cnc_lathe_01,vibration,3.77,reading,0,2026-03-03T18:00:00
cnc_lathe_01,vibration,3.07,reading,0,2026-02-02T15:00:00
cnc_mill_01,temperature,76.95,reading,0,2026-03-12T18:00:00
robot_arm_01,temperature,67.67,reading,0,2026-01-14T09:00:00
cnc_mill_01,vibration,3.74,reading,0,2026-02-11T07:00:00
robot_arm_01,temperature,64.62,reading,0,2026-02-14T16:00:00
press_line_01,pressure,5.34,reading,0,2026-04-14T18:00:00
press_line_01,pressure,5.52,reading,0,2026-03-17T02:00:00
press_line_01,pressure,5.19,reading,0,2026-03-17T11:00:00
robot_arm_01,temperature,63.97,reading,0,2026-01-03T10:00:00
robot_arm_01,temperature,65.25,reading,0,2026-03-31T10:00:00
cnc_mill_01,temperature,67.33,reading,0,2026-01-20T13:00:00
robot_arm_01,vibration,2.29,reading,0,2026-02-05T19:00:00
press_line_01,pressure,4.97,reading,0,2026-02-18T16:00:00
cnc_mill_01,temperature,73.61,reading,0,2026-02-08T09:00:00
cnc_lathe_01,vibration,2.97,reading,0,2026-02-09T22:00:00
cnc_mill_01,temperature,72.16,reading,0,2026-04-11T07:00:00
cnc_lathe_01,vibration,2.64,reading,0,2026-03-06T17:00:00
robot_arm_01,vibration,2.49,reading,0,2026-02-07T12:00:00
cnc_lathe_01,vibration,3.37,reading,0,2026-03-25T00:00:00
robot_arm_01,vibration,2.82,reading,0,2026-03-07T09:00:00
cnc_mill_01,temperature,68.52,reading,0,2026-02-22T04:00:00
cnc_mill_01,vibration,3.4,reading,0,2026-04-11T01:00:00
cnc_mill_01,temperature,73.29,reading,0,2026-03-14T12:00:00
robot_arm_01,temperature,67.06,reading,0,2026-02-17T06:00:00
robot_arm_01,temperature,66.76,reading,0,2026-03-11T20:00:00
cnc_mill_01,vibration,3.68,reading,0,2026-02-15T14:00:00
robot_arm_01,vibration,2.27,reading,0,2026-01-16T14:00:00
robot_arm_01,temperature,69.79,reading,0,2026-02-27T05:00:00
cnc_lathe_01,vibration,2.92,reading,0,2026-03-28T10:00:00
cnc_lathe_01,vibration,3.12,reading,0,2026-04-10T16:00:00
press_line_01,pressure,5.86,reading,0,2026-04-02T21:00:00
robot_arm_01,temperature,67.62,reading,0,2026-01-25T03:00:00
cnc_lathe_01,vibration,3.61,reading,0,2026-03-13T11:00:00
cnc_mill_01,vibration,3.43,reading,0,2026-04-02T20:00:00
robot_arm_01,vibration,2.65,reading,0,2026-01-15T04:00:00
press_line_01,pressure,5.73,reading,0,2026-02-10T19:00:00
cnc_mill_01,vibration,2.23,reading,0,2026-02-25T08:00:00
robot_arm_01,temperature,71.95,reading,0,2026-03-23T19:00:00
cnc_mill_01,temperature,71.99,reading,0,2026-02-12T00:00:00
robot_arm_01,vibration,1.27,reading,0,2026-02-10T17:00:00
cnc_mill_01,temperature,71.9,reading,0,2026-02-11T19:00:00
robot_arm_01,vibration,2.79,reading,0,2026-03-20T23:00:00
cnc_mill_01,vibration,3.12,reading,0,2026-04-18T18:00:00
press_line_01,pressure,5.59,reading,0,2026-02-14T09:00:00
robot_arm_01,vibration,3.49,reading,0,2026-03-24T15:00:00
press_line_01,pressure,5.36,reading,0,2026-03-02T02:00:00
robot_arm_01,temperature,64.16,reading,0,2026-04-23T08:00:00
robot_arm_01,temperature,68.09,reading,0,2026-04-07T23:00:00
robot_arm_01,temperature,65.91,reading,0,2026-02-18T10:00:00
robot_arm_01,temperature,66.51,reading,0,2026-01-27T17:00:00
robot_arm_01,temperature,64.39,reading,0,2026-04-29T14:00:00
robot_arm_01,temperature,68.38,reading,0,2026-02-22T20:00:00
cnc_mill_01,temperature,70.19,reading,0,2026-04-09T06:00:00
robot_arm_01,temperature,71.5,reading,0,2026-04-14T23:00:00
robot_arm_01,temperature,67.7,reading,0,2026-03-18T20:00:00
robot_arm_01,temperature,66.83,reading,0,2026-02-08T02:00:00
robot_arm_01,vibration,2.55,reading,0,2026-02-23T07:00:00
cnc_mill_01,temperature,67.47,reading,0,2026-04-26T08:00:00
robot_arm_01,temperature,66.46,reading,0,2026-01-02T03:00:00
cnc_lathe_01,vibration,2.6,reading,0,2026-02-06T21:00:00
cnc_mill_01,vibration,3.56,reading,0,2026-03-17T22:00:00
cnc_mill_01,temperature,71.87,reading,0,2026-04-05T02:00:00
cnc_lathe_01,vibration,3.19,reading,0,2026-04-04T22:00:00
cnc_mill_01,temperature,75.14,reading,0,2026-03-18T07:00:00
robot_arm_01,temperature,64.98,reading,0,2026-03-12T01:00:00
cnc_lathe_01,vibration,3.54,reading,0,2026-03-24T22:00:00
cnc_lathe_01,vibration,3.77,reading,0,2026-03-20T08:00:00
robot_arm_01,temperature,67.58,reading,0,2026-03-29T22:00:00
cnc_mill_01,vibration,3.82,reading,0,2026-04-22T05:00:00
press_line_01,pressure,5.37,reading,0,2026-01-29T01:00:00
cnc_lathe_01,vibration,2.22,reading,0,2026-02-28T03:00:00
robot_arm_01,temperature,95.2,failure,1,2026-04-05T00:00:00
robot_arm_01,temperature,67.35,reading,0,2026-02-16T04:00:00
robot_arm_01,temperature,66.69,reading,0,2026-04-26T20:00:00
robot_arm_01,temperature,64.53,reading,0,2026-04-12T18:00:00
cnc_mill_01,temperature,76.0,reading,0,2026-04-18T05:00:00
cnc_lathe_01,vibration,3.37,reading,0,2026-03-19T15:00:00
robot_arm_01,vibration,2.59,reading,0,2026-01-21T16:00:00
cnc_lathe_01,vibration,4.34,failure,1,2026-04-17T00:00:00
press_line_01,pressure,5.48,reading,0,2026-03-05T09:00:00
robot_arm_01,vibration,3.08,reading,0,2026-03-24T22:00:00
cnc_mill_01,vibration,2.21,reading,0,2026-03-08T12:00:00
robot_arm_01,vibration,3.66,reading,0,2026-04-25T05:00:00
cnc_lathe_01,vibration,2.88,reading,0,2026-04-09T10:00:00
robot_arm_01,vibration,2.67,reading,0,2026-03-27T19:00:00
cnc_mill_01,temperature,78.47,reading,0,2026-03-04T01:00:00
cnc_lathe_01,vibration,2.38,reading,0,2026-04-01T11:00:00
cnc_mill_01,vibration,2.82,reading,0,2026-04-04T11:00:00
cnc_mill_01,vibration,2.35,reading,0,2026-03-18T04:00:00
cnc_lathe_01,vibration,2.5,reading,0,2026-03-07T23:00:00
cnc_mill_01,vibration,3.15,reading,0,2026-03-01T04:00:00
press_line_01,pressure,5.5,reading,0,2026-03-15T09:00:00
press_line_01,pressure,5.45,reading,0,2026-02-25T19:00:00
robot_arm_01,vibration,2.61,reading,0,2026-01-28T01:00:00
press_line_01,pressure,5.03,reading,0,2026-02-19T06:00:00
press_line_01,pressure,5.51,reading,0,2026-01-13T16:00:00
cnc_mill_01,vibration,2.33,reading,0,2026-03-28T04:00:00
cnc_mill_01,vibration,3.38,reading,0,2026-02-27T19:00:00
robot_arm_01,vibration,2.44,reading,0,2026-03-21T20:00:00
cnc_mill_01,vibration,2.53,reading,0,2026-03-15T12:00:00
press_line_01,pressure,6.18,reading,0,2026-04-05T16:00:00
cnc_mill_01,temperature,72.58,reading,0,2026-02-03T11:00:00
robot_arm_01,temperature,69.04,reading,0,2026-02-12T03:00:00
cnc_mill_01,vibration,2.87,reading,0,2026-03-01T01:00:00
robot_arm_01,temperature,68.57,reading,0,2026-04-11T13:00:00
robot_arm_01,temperature,65.01,reading,0,2026-02-17T09:00:00
robot_arm_01,vibration,3.32,reading,0,2026-04-06T13:00:00
cnc_mill_01,temperature,78.99,reading,0,2026-01-20T14:00:00
robot_arm_01,vibration,3.57,reading,0,2026-02-02T05:00:00
press_line_01,pressure,5.73,reading,0,2026-01-08T01:00:00
cnc_mill_01,vibration,2.12,reading,0,2026-02-02T02:00:00
press_line_01,pressure,5.27,reading,0,2026-01-02T02:00:00
cnc_mill_01,temperature,69.5,reading,0,2026-01-12T01:00:00
cnc_lathe_01,vibration,3.31,reading,0,2026-02-18T01:00:00
cnc_lathe_01,vibration,2.35,reading,0,2026-01-06T06:00:00
cnc_mill_01,vibration,3.16,reading,0,2026-04-14T16:00:00
cnc_mill_01,temperature,70.65,reading,0,2026-04-27T16:00:00
press_line_01,pressure,5.34,reading,0,2026-03-21T07:00:00
robot_arm_01,temperature,67.61,reading,0,2026-01-31T19:00:00
press_line_01,pressure,5.39,reading,0,2026-01-17T02:00:00
press_line_01,pressure,5.22,reading,0,2026-01-25T19:00:00
press_line_01,pressure,5.22,reading,0,2026-04-07T11:00:00
press_line_01,pressure,5.41,reading,0,2026-03-05T03:00:00
cnc_mill_01,vibration,2.82,reading,0,2026-01-29T01:00:00
press_line_01,pressure,4.95,reading,0,2026-04-09T04:00:00
cnc_mill_01,temperature,67.47,reading,0,2026-02-20T15:00:00
cnc_lathe_01,vibration,3.15,reading,0,2026-03-07T21:00:00
press_line_01,pressure,6.12,reading,0,2026-01-09T16:00:00
robot_arm_01,temperature,65.71,reading,0,2026-04-06T23:00:00
robot_arm_01,vibration,2.17,reading,0,2026-02-17T17:00:00
robot_arm_01,vibration,3.1,reading,0,2026-03-30T08:00:00
cnc_lathe_01,vibration,2.3,reading,0,2026-01-19T20:00:00
cnc_mill_01,vibration,2.08,reading,0,2026-01-07T00:00:00
press_line_01,pressure,5.21,reading,0,2026-02-05T19:00:00
robot_arm_01,vibration,2.52,reading,0,2026-03-07T10:00:00
robot_arm_01,temperature,66.92,reading,0,2026-01-16T00:00:00
cnc_mill_01,temperature,76.92,reading,0,2026-02-28T04:00:00
robot_arm_01,vibration,2.01,reading,0,2026-01-16T17:00:00
cnc_lathe_01,vibration,3.05,reading,0,2026-01-17T16:00:00
cnc_mill_01,temperature,72.0,reading,0,2026-02-16T04:00:00
cnc_mill_01,vibration,2.71,reading,0,2026-04-10T12:00:00
cnc_mill_01,vibration,4.56,reading,0,2026-01-14T06:00:00
robot_arm_01,temperature,69.53,reading,0,2026-03-05T13:00:00
press_line_01,pressure,5.22,reading,0,2026-01-27T07:00:00
robot_arm_01,vibration,2.53,reading,0,2026-01-30T03:00:00
cnc_mill_01,vibration,3.61,reading,0,2026-01-16T23:00:00
robot_arm_01,vibration,3.09,reading,0,2026-02-13T12:00:00
cnc_lathe_01,vibration,2.82,reading,0,2026-04-03T14:00:00
cnc_mill_01,vibration,3.36,reading,0,2026-03-03T00:00:00
press_line_01,pressure,5.32,reading,0,2026-03-04T04:00:00
robot_arm_01,vibration,3.08,reading,0,2026-04-25T01:00:00
press_line_01,pressure,5.09,reading,0,2026-02-20T02:00:00
robot_arm_01,temperature,69.73,reading,0,2026-03-10T12:00:00
press_line_01,pressure,5.25,reading,0,2026-01-29T11:00:00
robot_arm_01,temperature,65.34,reading,0,2026-03-10T06:00:00
press_line_01,pressure,5.56,reading,0,2026-04-23T11:00:00
robot_arm_01,temperature,67.44,reading,0,2026-01-01T20:00:00
cnc_lathe_01,vibration,3.18,reading,0,2026-01-27T08:00:00
robot_arm_01,temperature,71.35,reading,0,2026-01-19T09:00:00
robot_arm_01,temperature,66.09,reading,0,2026-04-24T10:00:00
cnc_lathe_01,vibration,3.72,reading,0,2026-03-05T19:00:00
cnc_mill_01,temperature,74.41,reading,0,2026-01-03T11:00:00
cnc_mill_01,temperature,75.52,reading,0,2026-03-21T22:00:00
robot_arm_01,temperature,71.8,reading,0,2026-03-17T15:00:00
robot_arm_01,vibration,2.37,reading,0,2026-02-16T02:00:00
cnc_mill_01,vibration,3.32,reading,0,2026-02-08T03:00:00
press_line_01,pressure,5.51,reading,0,2026-01-20T11:00:00
cnc_mill_01,temperature,71.9,reading,0,2026-02-15T04:00:00
robot_arm_01,vibration,1.48,reading,0,2026-04-06T22:00:00
cnc_lathe_01,vibration,3.09,reading,0,2026-03-29T21:00:00
cnc_lathe_01,vibration,3.44,reading,0,2026-03-26T08:00:00
press_line_01,pressure,5.82,reading,0,2026-04-08T12:00:00
robot_arm_01,vibration,1.83,reading,0,2026-01-31T07:00:00
robot_arm_01,temperature,67.06,reading,0,2026-02-21T04:00:00
cnc_lathe_01,vibration,3.02,reading,0,2026-02-04T11:00:00
cnc_mill_01,temperature,70.37,reading,0,2026-01-23T00:00:00
cnc_mill_01,vibration,1.85,reading,0,2026-03-31T00:00:00
cnc_mill_01,temperature,69.08,reading,0,2026-01-22T03:00:00
robot_arm_01,vibration,2.72,reading,0,2026-01-25T09:00:00
cnc_lathe_01,vibration,3.75,reading,0,2026-03-11T13:00:00
cnc_mill_01,vibration,2.54,reading,0,2026-04-01T16:00:00
cnc_mill_01,temperature,69.66,reading,0,2026-03-17T01:00:00
cnc_lathe_01,vibration,3.2,reading,0,2026-04-03T10:00:00
robot_arm_01,vibration,3.28,reading,0,2026-03-25T22:00:00
robot_arm_01,vibration,3.08,reading,0,2026-02-27T00:00:00
cnc_mill_01,vibration,4.24,reading,0,2026-04-24T01:00:00
robot_arm_01,vibration,2.18,reading,0,2026-04-01T01:00:00
robot_arm_01,vibration,2.69,reading,0,2026-01-08T04:00:00
robot_arm_01,temperature,65.96,reading,0,2026-01-27T10:00:00
cnc_mill_01,vibration,1.89,reading,0,2026-04-02T06:00:00
robot_arm_01,vibration,2.89,reading,0,2026-02-10T03:00:00
cnc_mill_01,vibration,3.29,reading,0,2026-01-02T09:00:00
robot_arm_01,vibration,2.77,reading,0,2026-04-29T17:00:00
robot_arm_01,vibration,2.64,reading,0,2026-03-18T22:00:00
press_line_01,pressure,5.47,reading,0,2026-01-03T04:00:00
press_line_01,pressure,4.69,reading,0,2026-02-14T07:00:00
cnc_mill_01,vibration,4.07,reading,0,2026-01-08T23:00:00
robot_arm_01,vibration,2.32,reading,0,2026-01-23T08:00:00
cnc_mill_01,vibration,3.04,reading,0,2026-03-07T02:00:00
robot_arm_01,temperature,66.27,reading,0,2026-02-05T11:00:00
robot_arm_01,temperature,67.88,reading,0,2026-03-26T19:00:00
robot_arm_01,temperature,65.82,reading,0,2026-02-04T01:00:00
cnc_mill_01,vibration,3.3,reading,0,2026-01-22T16:00:00
cnc_lathe_01,vibration,3.68,reading,0,2026-01-16T12:00:00
robot_arm_01,temperature,67.78,reading,0,2026-04-25T18:00:00
press_line_01,pressure,5.38,reading,0,2026-04-29T00:00:00
robot_arm_01,temperature,67.17,reading,0,2026-01-05T20:00:00
robot_arm_01,vibration,3.03,reading,0,2026-01-25T01:00:00
robot_arm_01,vibration,2.89,reading,0,2026-02-20T09:00:00
robot_arm_01,temperature,71.18,reading,0,2026-01-10T08:00:00
robot_arm_01,vibration,2.44,reading,0,2026-03-23T18:00:00
press_line_01,pressure,5.61,reading,0,2026-04-14T10:00:00
cnc_lathe_01,vibration,3.02,reading,0,2026-04-11T15:00:00
cnc_lathe_01,vibration,2.8,reading,0,2026-01-02T10:00:00
cnc_mill_01,vibration,4.43,reading,0,2026-01-26T12:00:00
cnc_mill_01,temperature,75.15,reading,0,2026-03-20T20:00:00
cnc_mill_01,vibration,1.96,reading,0,2026-01-21T06:00:00
robot_arm_01,temperature,66.82,reading,0,2026-03-15T03:00:00
cnc_lathe_01,vibration,3.88,reading,0,2026-03-15T09:00:00
robot_arm_01,vibration,2.65,reading,0,2026-02-11T14:00:00
cnc_lathe_01,vibration,2.93,reading,0,2026-01-05T15:00:00
cnc_mill_01,vibration,3.25,reading,0,2026-03-30T16:00:00
cnc_mill_01,vibration,4.03,reading,0,2026-04-28T23:00:00
cnc_mill_01,vibration,2.92,reading,0,2026-02-13T13:00:00
robot_arm_01,vibration,3.03,reading,0,2026-01-17T06:00:00
cnc_lathe_01,vibration,3.16,reading,0,2026-02-10T17:00:00
robot_arm_01,temperature,67.04,reading,0,2026-03-15T21:00:00
cnc_mill_01,temperature,71.78,reading,0,2026-01-16T23:00:00
press_line_01,pressure,5.13,reading,0,2026-03-09T01:00:00
cnc_mill_01,temperature,76.14,reading,0,2026-03-16T23:00:00
press_line_01,pressure,5.52,reading,0,2026-02-25T14:00:00
cnc_lathe_01,vibration,2.84,reading,0,2026-03-28T07:00:00
robot_arm_01,vibration,3.25,reading,0,2026-01-27T02:00:00
cnc_mill_01,temperature,71.32,reading,0,2026-04-10T11:00:00
robot_arm_01,temperature,66.14,reading,0,2026-04-15T10:00:00
cnc_mill_01,temperature,74.6,reading,0,2026-01-04T11:00:00
press_line_01,pressure,5.22,reading,0,2026-04-11T15:00:00
robot_arm_01,temperature,66.82,reading,0,2026-04-13T06:00:00
cnc_lathe_01,vibration,2.63,reading,0,2026-02-22T20:00:00
robot_arm_01,vibration,1.95,reading,0,2026-03-14T17:00:00
cnc_lathe_01,vibration,3.23,reading,0,2026-01-03T09:00:00
cnc_lathe_01,vibration,3.54,reading,0,2026-02-27T00:00:00
robot_arm_01,vibration,2.31,reading,0,2026-03-15T22:00:00
cnc_mill_01,vibration,3.27,reading,0,2026-03-12T02:00:00
robot_arm_01,vibration,3.01,reading,0,2026-01-02T13:00:00
cnc_mill_01,vibration,4.1,reading,0,2026-04-02T12:00:00
cnc_lathe_01,vibration,3.26,reading,0,2026-04-18T18:00:00
